model,partition,optimiser,driver,seed,shared,round,n_clients,disp_rms_coord,disp_mean_l2,disp_max_l2,disp_rel_to_weights,delta_rms,delta_disp_rel,weights_rms,min_pair_l2,krum_idx_flower,krum_idx_ref,krum_sel_agree,krum_score_best,krum_score_margin_rel,gap_krum,relgap_krum,gap_multikrum3,relgap_multikrum3,gap_median,relgap_median,gap_trimmed,relgap_trimmed,noise_fedavg,noise_krum,noise_multikrum3,noise_median,noise_trimmed,train_loss,train_acc,test_loss,test_acc
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,11,16,9.953186950101e-03,2.496430492086e-01,3.543607259610e-01,5.341764973289e-02,1.085099934965e-02,9.172599342590e-01,1.863276838249e-01,2.436013446122e-01,1,1,1,1.170392927061e+00,1.141596661760e-01,2.928933469910e-02,4.411193300859e-02,1.755745765779e-02,2.644284699390e-02,6.721838832762e-03,1.012359301881e-02,5.502115850769e-03,8.286598801510e-03,1.110223024625e-16,5.551115123126e-17,1.110223024625e-16,0.000000000000e+00,1.110223024625e-16,8.302776496570e-01,9.102920723227e-01,8.466261873692e-01,9.136490250696e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,12,16,9.722446446007e-03,2.437779823522e-01,3.477025739998e-01,4.952138927422e-02,1.013305077906e-02,9.594787056724e-01,1.963282248034e-01,2.389284921166e-01,1,1,1,1.107430759584e+00,1.164933808430e-01,2.774149675862e-02,3.982886596088e-02,1.707739817677e-02,2.451826622267e-02,6.383386939280e-03,9.164720454459e-03,5.382909392354e-03,7.728320448356e-03,2.220446049250e-16,5.551115123126e-17,1.110223024625e-16,0.000000000000e+00,1.110223024625e-16,7.856675837934e-01,9.130737134910e-01,8.013891231058e-01,9.108635097493e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,13,16,9.516232769711e-03,2.385315679373e-01,3.417053540269e-01,4.626518512318e-02,9.497420688082e-03,1.001980756907e+00,2.056888510091e-01,2.349037760668e-01,1,1,1,1.052858247167e+00,1.185935868440e-01,2.635869036656e-02,3.627412567043e-02,1.664629226800e-02,2.290818281481e-02,6.069424676461e-03,8.352580131997e-03,5.270676175051e-03,7.253363778063e-03,1.110223024625e-16,1.110223024625e-16,1.110223024625e-16,0.000000000000e+00,1.110223024625e-16,7.464632385187e-01,9.158553546592e-01,7.615365413327e-01,9.136490250696e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,14,16,9.330944340800e-03,2.338130107101e-01,3.362687011160e-01,4.350485185255e-02,8.932389039973e-03,1.044619115787e+00,2.144805451223e-01,2.314255468530e-01,1,1,1,1.005258493989e+00,1.194690429367e-01,2.567400396833e-02,3.401968187409e-02,1.625900240446e-02,2.154420830005e-02,6.047896528733e-03,8.013846074369e-03,5.164786678204e-03,6.843669571633e-03,2.220446049250e-16,1.110223024625e-16,1.110223024625e-16,0.000000000000e+00,1.110223024625e-16,7.117725222063e-01,9.172461752434e-01,7.261912831712e-01,9.220055710306e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,15,16,9.163574962024e-03,2.295465552180e-01,3.313093999044e-01,4.113573454072e-02,8.427986328055e-03,1.087279286574e+00,2.227643450235e-01,2.284074681873e-01,1,1,1,9.634825895873e-01,1.195627953623e-01,2.527362183057e-02,3.236667317040e-02,1.591057974679e-02,2.037588985339e-02,6.068319382732e-03,7.771395468019e-03,5.064642245350e-03,6.486035969803e-03,1.110223024625e-16,1.110223024625e-16,1.110223024625e-16,0.000000000000e+00,2.220446049250e-16,6.808790179735e-01,9.186369958275e-01,6.946473772336e-01,9.247910863510e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,16,16,9.011618095272e-03,2.256690705645e-01,3.267587641528e-01,3.908021326622e-02,7.975789367738e-03,1.129871625212e+00,2.305928586900e-01,2.257769990966e-01,1,1,1,9.265976047261e-01,1.194867210271e-01,2.488853045068e-02,3.090274065972e-02,1.559643747479e-02,1.936525193619e-02,6.069636810723e-03,7.536339384605e-03,4.969695794377e-03,6.170602181420e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,1.110223024625e-16,6.532034568286e-01,9.193324061196e-01,6.663327315049e-01,9.247910863510e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,17,16,8.872980433832e-03,2.221278626477e-01,3.225601222952e-01,3.727961754437e-02,7.568700346951e-03,1.172325502014e+00,2.380115735702e-01,2.234735378896e-01,1,1,1,8.938432318113e-01,1.192517505077e-01,2.451874142503e-02,2.958642770652e-02,1.531242642975e-02,1.847729415315e-02,6.054764830832e-03,7.306201360097e-03,4.879457609448e-03,5.887974317540e-03,2.220446049250e-16,1.110223024625e-16,1.110223024625e-16,0.000000000000e+00,1.110223024625e-16,6.282741107868e-01,9.207232267038e-01,6.407804255310e-01,9.247910863510e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,18,16,8.745908290231e-03,2.188788086933e-01,3.186666090701e-01,3.568884963364e-02,7.200738348971e-03,1.214584930930e+00,2.450599663483e-01,2.214465797990e-01,1,1,1,8.645968533934e-01,1.188722427131e-01,2.416403007565e-02,2.836232567401e-02,1.505485211607e-02,1.767050518284e-02,6.026255428893e-03,7.073266277767e-03,4.793493882000e-03,5.626322851446e-03,2.220446049250e-16,1.110223024625e-16,1.110223024625e-16,0.000000000000e+00,2.220446049250e-16,6.057040573987e-01,9.228094575800e-01,6.176066344682e-01,9.247910863510e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,19,16,8.628926692713e-03,2.158848138235e-01,3.150393133888e-01,3.427272228997e-02,6.866855101988e-03,1.256605325808e+00,2.517724334736e-01,2.192889804071e-01,1,1,1,8.383458659251e-01,1.183644171619e-01,2.382400318510e-02,2.725609912748e-02,1.482045868293e-02,1.695550020868e-02,5.986319292502e-03,6.848710973445e-03,4.711422100126e-03,5.390151554075e-03,3.330669073875e-16,1.110223024625e-16,1.665334536938e-16,0.000000000000e+00,2.220446049250e-16,5.851736800839e-01,9.248956884562e-01,5.964936114571e-01,9.247910863510e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,20,16,8.520789709031e-03,2.131145529548e-01,3.116457641862e-01,3.300341038650e-02,6.562777788351e-03,1.298351092148e+00,2.581790672311e-01,2.150540743919e-01,1,1,1,8.142794705386e-01,1.181637235542e-01,2.349815274475e-02,2.625097218891e-02,1.460639599673e-02,1.631754203215e-02,6.018094642516e-03,6.723117208700e-03,4.632905389739e-03,5.175652395358e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,5.664171411368e-01,9.276773296245e-01,5.771765121521e-01,9.275766016713e-01
logreg,iid,fullbatch,fedavg,0,0.000000000000e+00,21,16,8.420440174379e-03,2.105414518988e-01,3.084587099172e-01,3.185864324621e-02,6.284877574340e-03,1.339793826495e+00,2.643063017249e-01,2.111913000993e-01,1,1,1,7.924365032607e-01,1.178856275052e-01,2.318589768871e-02,2.533325414363e-02,1.441017955496e-02,1.574477494131e-02,6.129148719056e-03,6.696798384457e-03,4.557646829683e-03,4.979752217638e-03,2.220446049250e-16,1.110223024625e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,5.492118688022e-01,9.283727399166e-01,5.594331377646e-01,9.275766016713e-01
