model,partition,optimiser,driver,seed,shared,round,n_clients,disp_rms_coord,disp_mean_l2,disp_max_l2,disp_rel_to_weights,delta_rms,delta_disp_rel,weights_rms,min_pair_l2,krum_idx_flower,krum_idx_ref,krum_sel_agree,krum_score_best,krum_score_margin_rel,gap_krum,relgap_krum,gap_multikrum3,relgap_multikrum3,gap_median,relgap_median,gap_trimmed,relgap_trimmed,noise_fedavg,noise_krum,noise_multikrum3,noise_median,noise_trimmed,train_loss,train_acc,test_loss,test_acc
mlp,iid,sgd,fedavg,1,0.000000000000e+00,145,16,4.133440074330e-03,1.949682168820e-01,3.112540373753e-01,1.150516428347e-02,5.120145306284e-04,8.072896035307e+00,3.592682357668e-01,1.483622033210e-01,14,14,1,6.127256133185e-01,9.028534599972e-02,1.203318934378e-02,6.691941675249e-03,8.963678366766e-03,4.984913900410e-03,3.560536988163e-03,1.980098972652e-03,2.724919370829e-03,1.515392218836e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.882739291227e-02,9.986091794159e-01,1.054118907425e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,146,16,4.086068958176e-03,1.922131844906e-01,3.008471864995e-01,1.136110874920e-02,5.223520801809e-04,7.822442205573e+00,3.596540661988e-01,1.441334800618e-01,14,14,1,5.896783276084e-01,8.880694565872e-02,1.139747290367e-02,6.329434466701e-03,8.965527630090e-03,4.978886115691e-03,4.723548030643e-03,2.623159358478e-03,2.384349724628e-03,1.324116798107e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.866551675961e-02,9.986091794159e-01,1.060768415649e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,147,16,4.179677337410e-03,1.955872762913e-01,3.335311341866e-01,1.160883858941e-02,5.154631949401e-04,8.108585401323e+00,3.600426782766e-01,1.391184439883e-01,14,14,1,5.933644025583e-01,8.082558301425e-02,1.065426396085e-02,5.908219442670e-03,7.301986602284e-03,4.049246327315e-03,4.061026018465e-03,2.252002857039e-03,2.942749039994e-03,1.631873131440e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.848479802758e-02,9.993045897079e-01,1.060919340121e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,148,16,3.906481372308e-03,1.855819623763e-01,2.612551969849e-01,1.083867330308e-02,5.091087063136e-04,7.673177307444e+00,3.604206218855e-01,1.430061028936e-01,14,14,1,5.760795999748e-01,6.588463857425e-02,1.207690094095e-02,6.687900187252e-03,7.812009195367e-03,4.326104686622e-03,3.350497148322e-03,1.855425544617e-03,2.648050885453e-03,1.466427529651e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.832331059800e-02,9.993045897079e-01,1.053933609626e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,149,16,4.017861499391e-03,1.896818344972e-01,2.964149586495e-01,1.113604631794e-02,5.322807251867e-04,7.548388114150e+00,3.607978437480e-01,1.382212772552e-01,14,14,1,5.682560196782e-01,1.153803199178e-01,1.007333284024e-02,5.570703453141e-03,6.350031012731e-03,3.511661954508e-03,4.502294308967e-03,2.489835971053e-03,2.802970571560e-03,1.550084573763e-03,4.440892098501e-16,1.110223024625e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.817800428570e-02,1.000000000000e+00,1.061466113600e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,150,16,3.922426162706e-03,1.855284787964e-01,3.020029270372e-01,1.086012087917e-02,5.238006957861e-04,7.488394334451e+00,3.611770261444e-01,1.365334765593e-01,14,14,1,5.671387734633e-01,3.278870944829e-02,1.242394990901e-02,6.861131910997e-03,7.152695181496e-03,3.950079122890e-03,3.658235501475e-03,2.020262196881e-03,2.820110029716e-03,1.557407029095e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.801235210816e-02,1.000000000000e+00,1.056484398933e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,151,16,3.877346763623e-03,1.830306650790e-01,2.742924022735e-01,1.072427752847e-02,4.839774609511e-04,8.011420110355e+00,3.615485288711e-01,1.276247902932e-01,14,14,1,5.471885598168e-01,6.693404267575e-02,9.829420706721e-03,5.421080815324e-03,9.527523424031e-03,5.254579694228e-03,3.351086195296e-03,1.848176980704e-03,2.516648843822e-03,1.387971598044e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.787494181857e-02,1.000000000000e+00,1.050619869543e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,152,16,3.896108840591e-03,1.839279012545e-01,2.639135377083e-01,1.076514191833e-02,5.033777520983e-04,7.739930547884e+00,3.619189482266e-01,1.334784903866e-01,14,14,1,5.525361241600e-01,8.124782355369e-02,9.796854461784e-03,5.395979903018e-03,8.058424761158e-03,4.438475454628e-03,3.678192467799e-03,2.025900528899e-03,2.499537563388e-03,1.376712751168e-03,4.440892098501e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,6.661338147751e-16,1.772741014393e-02,1.000000000000e+00,1.060098875713e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,153,16,3.955227696794e-03,1.867573345827e-01,2.861445174898e-01,1.091733769285e-02,4.807518515693e-04,8.227171011163e+00,3.622886648806e-01,1.392859629286e-01,14,14,1,5.683880365849e-01,8.564799072301e-02,1.060806732572e-02,5.834885914353e-03,6.778451885822e-03,3.728435370486e-03,3.745420622543e-03,2.060139831581e-03,2.746119283090e-03,1.510481808990e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.757112200433e-02,1.000000000000e+00,1.059267459525e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,154,16,3.865660268800e-03,1.830727017875e-01,2.703528863048e-01,1.065931713314e-02,4.739093121638e-04,8.156962038054e+00,3.626555266643e-01,1.372050192156e-01,14,14,1,5.602030634556e-01,4.107310148185e-02,1.285209000341e-02,7.059981076451e-03,7.307112392216e-03,4.013983344254e-03,4.645865264946e-03,2.552092371401e-03,2.616621867308e-03,1.437377178538e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.742560369666e-02,1.000000000000e+00,1.059498833804e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,155,16,3.894864747133e-03,1.839292215794e-01,2.754533506666e-01,1.072907994602e-02,4.815973364749e-04,8.087388471958e+00,3.630194542988e-01,1.334392754508e-01,14,14,1,5.415176193769e-01,9.788270797239e-02,9.351326982247e-03,5.130035366133e-03,6.797535637975e-03,3.729053458569e-03,3.630113358336e-03,1.991440353512e-03,2.617754955113e-03,1.436071642570e-03,4.440892098501e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,1.730885473141e-02,1.000000000000e+00,1.063233682433e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,156,16,3.936465116218e-03,1.844926974394e-01,2.861721741774e-01,1.083289675880e-02,4.694638641240e-04,8.385022612046e+00,3.633806546729e-01,1.279335187958e-01,14,14,1,5.439112802550e-01,5.401152408242e-02,9.630272133036e-03,5.276215683510e-03,5.777000664639e-03,3.165092438650e-03,3.992667719940e-03,2.187495405319e-03,2.917446687488e-03,1.598405294854e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.717706360683e-02,1.000000000000e+00,1.065263337032e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,157,16,3.791824232265e-03,1.795288437096e-01,2.656321916014e-01,1.042459545809e-02,4.927226319777e-04,7.695656716732e+00,3.637382618355e-01,1.326091056734e-01,14,14,1,5.422098184537e-01,3.397193504409e-02,1.125947408426e-02,6.160980945288e-03,7.624937265101e-03,4.172228014183e-03,3.082757507864e-03,1.686829253548e-03,2.499356993936e-03,1.367603024784e-03,6.661338147751e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,2.220446049250e-16,1.700748833282e-02,1.000000000000e+00,1.054273645098e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,158,16,4.110694446632e-03,1.881372739128e-01,4.135443639583e-01,1.128980235381e-02,5.491059520105e-04,7.486158967283e+00,3.641068565956e-01,1.302625142343e-01,14,14,1,5.141706779754e-01,6.298832043582e-02,1.007720900281e-02,5.506415068356e-03,7.088476801732e-03,3.873304152157e-03,6.592456989709e-03,3.602267700858e-03,4.857498630915e-03,2.654247187721e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.687414230099e-02,1.000000000000e+00,1.053128150089e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,159,16,3.808172753646e-03,1.798139246194e-01,2.632023478723e-01,1.044861495851e-02,4.726387671574e-04,8.057258562496e+00,3.644667516957e-01,1.295015719422e-01,14,14,1,5.348743533326e-01,4.071079256573e-02,9.713914756361e-03,5.301472293745e-03,6.861615893735e-03,3.744799852926e-03,3.308803856012e-03,1.805814896265e-03,2.767225391153e-03,1.510242688937e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,2.220446049250e-16,1.672974890715e-02,1.000000000000e+00,1.052742489810e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,160,16,3.704259374894e-03,1.753234219125e-01,2.581990100685e-01,1.015375884570e-02,4.447071416510e-04,8.329660191967e+00,3.648165601709e-01,1.352954176111e-01,14,14,1,5.098610859363e-01,7.911275643599e-02,1.129297344863e-02,6.155553891753e-03,6.675064157639e-03,3.638432104722e-03,3.265558931168e-03,1.779985056986e-03,2.695497363656e-03,1.469256911171e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.660518577504e-02,1.000000000000e+00,1.052829398430e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,161,16,3.776966298655e-03,1.789416149749e-01,2.575037057522e-01,1.034302040739e-02,4.558160367039e-04,8.286163703162e+00,3.651705352873e-01,1.291261024752e-01,14,14,1,5.342117534269e-01,4.522461052526e-02,1.020314773972e-02,5.554511516223e-03,7.460168424748e-03,4.061255652204e-03,3.231039650328e-03,1.758951982754e-03,2.582059823715e-03,1.405652588031e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.648363818589e-02,1.000000000000e+00,1.053347566054e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,162,16,3.709732975841e-03,1.752530799643e-01,2.662207615207e-01,1.014914880308e-02,4.501081433662e-04,8.241870382742e+00,3.655215868661e-01,1.296570267218e-01,14,14,1,5.116083080199e-01,2.519581301645e-02,1.221487549901e-02,6.641377373837e-03,7.533394037368e-03,4.095998580748e-03,3.220275662945e-03,1.750903308603e-03,2.387429420106e-03,1.298074608588e-03,6.661338147751e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.636259461783e-02,1.000000000000e+00,1.055753637832e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,163,16,3.708307018209e-03,1.750942348997e-01,2.645054918984e-01,1.013586575939e-02,4.504951629503e-04,8.231624494974e+00,3.658599182586e-01,1.312189469580e-01,14,14,1,5.010067592571e-01,8.143164787492e-02,1.062930090117e-02,5.772362880680e-03,6.174826849254e-03,3.353310027694e-03,4.253719730480e-03,2.310030932923e-03,2.745692767978e-03,1.491079720387e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.622890284862e-02,1.000000000000e+00,1.057926857355e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,164,16,3.807582847654e-03,1.789569499999e-01,3.027704356845e-01,1.039732607117e-02,4.616584584551e-04,8.247618510870e+00,3.662078905279e-01,1.281789951104e-01,14,14,1,5.100893704757e-01,5.552010704358e-02,1.024310718761e-02,5.555637480146e-03,6.312161990616e-03,3.423578714304e-03,4.354990638926e-03,2.362051746230e-03,2.878856347980e-03,1.561428767059e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.609433812813e-02,1.000000000000e+00,1.060425423760e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,165,16,3.578058893489e-03,1.696141464191e-01,2.431048198303e-01,9.761526501326e-03,4.336564374502e-04,8.250906903463e+00,3.665470654618e-01,1.254724309586e-01,14,14,1,4.696917702444e-01,7.543974329554e-02,8.810981268614e-03,4.773381990923e-03,7.290551019238e-03,3.949683228030e-03,3.836441596479e-03,2.078406555135e-03,2.673008115399e-03,1.448112124025e-03,6.661338147751e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,1.598124749203e-02,1.000000000000e+00,1.058622904130e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,166,16,3.678004369379e-03,1.736472583529e-01,2.588516197111e-01,1.002496757725e-02,4.916426481340e-04,7.481052311753e+00,3.668844154395e-01,1.234458521425e-01,14,14,1,4.959102162984e-01,3.725308507868e-02,9.081321117000e-03,4.914262443575e-03,8.683511914395e-03,4.698992132253e-03,4.766382811007e-03,2.579278470396e-03,2.322346938799e-03,1.256713885045e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.584672926067e-02,1.000000000000e+00,1.055994591738e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,167,16,3.649731036959e-03,1.727219878613e-01,2.550422314704e-01,9.938703292780e-03,4.655036482641e-04,7.840391907924e+00,3.672240663035e-01,1.211535906102e-01,14,14,1,4.847057354828e-01,5.286991688812e-02,9.333172050390e-03,5.044349757508e-03,6.498149911083e-03,3.512090075191e-03,3.126786259330e-03,1.689951007425e-03,2.597399451793e-03,1.403830468791e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.572027470616e-02,1.000000000000e+00,1.056737915765e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,168,16,3.601763486210e-03,1.703374864962e-01,2.424375081909e-01,9.799225742393e-03,4.203622879780e-04,8.568236469392e+00,3.675559254267e-01,1.264882031603e-01,14,14,1,4.756474161896e-01,7.889780440975e-02,9.170188027717e-03,4.950504472749e-03,7.062422372275e-03,3.812632133247e-03,4.410268947219e-03,2.380873334684e-03,2.538111329588e-03,1.370193441125e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.559838825795e-02,1.000000000000e+00,1.055190976759e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,169,16,3.664518644063e-03,1.725348992891e-01,2.607132518557e-01,9.960960448749e-03,4.424481769686e-04,8.282368048549e+00,3.678880829733e-01,1.205280176675e-01,14,14,1,4.825448106783e-01,5.295104752700e-02,1.038587056904e-02,5.600187376788e-03,7.398474539491e-03,3.989347204757e-03,3.699954108843e-03,1.995060130714e-03,2.641396375960e-03,1.424272962331e-03,4.440892098501e-16,2.220446049250e-16,6.661338147751e-16,0.000000000000e+00,4.440892098501e-16,1.547913176689e-02,1.000000000000e+00,1.061348638146e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,170,16,3.625613365795e-03,1.710834427439e-01,2.569619694154e-01,9.846347561663e-03,4.373303423753e-04,8.290331162715e+00,3.682191130355e-01,1.227604875009e-01,14,14,1,4.814096830117e-01,5.575603238884e-02,1.045151143314e-02,5.629061753579e-03,7.587716308844e-03,4.086655211962e-03,2.858583980122e-03,1.539599880346e-03,2.490601005172e-03,1.341408556200e-03,6.661338147751e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.534891859645e-02,1.000000000000e+00,1.060046823170e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,171,16,3.566493118635e-03,1.688590021310e-01,2.455852314881e-01,9.677165588038e-03,4.171590049033e-04,8.549481316991e+00,3.685472865158e-01,1.199796674810e-01,14,14,1,4.728129305654e-01,4.776979970318e-02,9.337660179351e-03,5.023435379839e-03,7.272045138052e-03,3.912184436853e-03,3.246796255728e-03,1.746697873866e-03,2.475374025723e-03,1.331691368106e-03,6.661338147751e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.523327558137e-02,1.000000000000e+00,1.056590434048e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,172,16,3.547566598558e-03,1.672314227770e-01,2.482205441187e-01,9.617301791741e-03,4.115086686699e-04,8.620879385176e+00,3.688733779369e-01,1.205128725031e-01,14,14,1,4.550725748109e-01,5.760821168117e-02,8.798012663776e-03,4.727840577599e-03,6.012300427007e-03,3.230865765919e-03,4.377652126929e-03,2.352445052224e-03,2.471152178234e-03,1.327937795518e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.511580679976e-02,1.000000000000e+00,1.056389870576e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,173,16,3.656769142786e-03,1.714702939828e-01,2.634590134196e-01,9.904568160562e-03,4.265482984663e-04,8.572931027820e+00,3.692002602745e-01,1.177271142242e-01,14,14,1,4.748956103254e-01,4.216792096791e-02,9.750449044190e-03,5.233646592462e-03,7.303919598548e-03,3.920448560401e-03,3.668900430089e-03,1.969317325489e-03,2.634753124219e-03,1.414228888131e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.499856747576e-02,1.000000000000e+00,1.062292866387e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,174,16,3.540703984355e-03,1.671598934829e-01,2.530266312213e-01,9.581822596188e-03,4.131879640246e-04,8.569233115763e+00,3.695230159827e-01,1.192250035384e-01,14,14,1,4.588279347119e-01,3.158401578689e-02,1.022310423574e-02,5.481180628455e-03,6.793640897321e-03,3.642452627341e-03,3.725875472488e-03,1.997651201915e-03,2.567976094784e-03,1.376836281866e-03,4.440892098501e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,1.489428359249e-02,1.000000000000e+00,1.057355864777e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,175,16,3.560855543538e-03,1.679317438924e-01,2.610315087719e-01,9.627999538981e-03,4.280376102625e-04,8.319024913149e+00,3.698437592484e-01,1.236152682686e-01,14,14,1,4.500466348632e-01,7.095363355009e-02,9.251178241288e-03,4.954586949300e-03,5.516533969352e-03,2.954450395079e-03,3.680262657775e-03,1.971011784513e-03,2.613007833478e-03,1.399429799373e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.478972421891e-02,1.000000000000e+00,1.063733958616e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,176,16,3.495073587911e-03,1.653142248178e-01,2.273479151227e-01,9.441913936313e-03,4.159575205437e-04,8.402477212920e+00,3.701657959907e-01,1.227102764387e-01,14,14,1,4.580054946519e-01,7.190412910323e-02,8.802520448313e-03,4.709009551970e-03,6.991560639191e-03,3.740215774158e-03,2.903431243771e-03,1.553223936336e-03,2.382072510432e-03,1.274317085768e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.467966323456e-02,1.000000000000e+00,1.059422428685e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,177,16,3.515388568642e-03,1.654552326603e-01,2.419468381976e-01,9.488622511829e-03,4.125833143045e-04,8.520433199215e+00,3.704846055641e-01,1.198904688671e-01,14,14,1,4.447643528638e-01,7.626718945037e-02,8.779541128224e-03,4.691486297703e-03,8.319032951607e-03,4.445406489086e-03,3.572807863795e-03,1.909186242483e-03,2.358815215212e-03,1.260470120176e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.457286064151e-02,1.000000000000e+00,1.060182402756e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,178,16,3.509623201892e-03,1.655332607049e-01,2.416994891932e-01,9.464934930598e-03,4.072083131768e-04,8.618741534306e+00,3.708026761543e-01,1.152888315698e-01,14,14,1,4.405475604604e-01,7.100312310734e-02,9.862148913130e-03,5.264104171069e-03,5.806362691133e-03,3.099253350397e-03,3.714046598139e-03,1.982440983301e-03,2.549333102823e-03,1.360753638809e-03,4.440892098501e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,1.446524062592e-02,1.000000000000e+00,1.063252044547e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,179,16,3.433024501851e-03,1.620403868081e-01,2.280363855745e-01,9.250537147598e-03,4.020146653309e-04,8.539550414224e+00,3.711162332603e-01,1.194338906724e-01,14,14,1,4.323630391658e-01,7.794846435947e-02,9.469503047148e-03,5.049064436044e-03,6.714925901365e-03,3.580345598966e-03,3.868266295510e-03,2.062529119486e-03,2.358306424132e-03,1.257430409610e-03,4.440892098501e-16,2.220446049250e-16,6.661338147751e-16,0.000000000000e+00,4.440892098501e-16,1.437212308189e-02,1.000000000000e+00,1.062140284319e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,180,16,3.473780730603e-03,1.635850932804e-01,2.350733268566e-01,9.352486205237e-03,4.038047354247e-04,8.602625045864e+00,3.714285864071e-01,1.145144106864e-01,14,14,1,4.352294475359e-01,5.041522105763e-02,9.203915526414e-03,4.902371306537e-03,6.678672686678e-03,3.557326580297e-03,4.381771150104e-03,2.333905509719e-03,2.277413432292e-03,1.213040931498e-03,4.440892098501e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,6.661338147751e-16,1.429139006640e-02,1.000000000000e+00,1.065430770302e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,181,16,3.478969616841e-03,1.637437855431e-01,2.398222259850e-01,9.358670059931e-03,4.172265730386e-04,8.338322248998e+00,3.717376074338e-01,1.160574156864e-01,14,14,1,4.399764425667e-01,6.071561161207e-02,8.409878307406e-03,4.474678896514e-03,7.793828876557e-03,4.146894915978e-03,3.751339084790e-03,1.995990574751e-03,2.225415153804e-03,1.184085888133e-03,8.881784197001e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,1.416026918813e-02,1.000000000000e+00,1.061708805249e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,182,16,3.361792635969e-03,1.587327447715e-01,2.315292535513e-01,9.036041188326e-03,3.993919195937e-04,8.417277543793e+00,3.720426418941e-01,1.157047241080e-01,14,14,1,4.133807417385e-01,5.558838861151e-02,1.059548504897e-02,5.631653260515e-03,6.330890971710e-03,3.364959944545e-03,2.667476905428e-03,1.417802483074e-03,2.552200873569e-03,1.356531608010e-03,4.440892098501e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,1.406191712096e-02,1.000000000000e+00,1.059385907432e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,183,16,3.406326034588e-03,1.609273466485e-01,2.270278961071e-01,9.148239003597e-03,3.865431366469e-04,8.812279178298e+00,3.723477308855e-01,1.232360559147e-01,14,14,1,4.356624330417e-01,4.483685344724e-02,9.888491722998e-03,5.250236468150e-03,6.983864972792e-03,3.708041994262e-03,2.698175204187e-03,1.432580240881e-03,2.332108494942e-03,1.238219276591e-03,4.440892098501e-16,2.220446049250e-16,6.661338147751e-16,0.000000000000e+00,2.220446049250e-16,1.396030197309e-02,1.000000000000e+00,1.058820480357e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,184,16,3.401450644686e-03,1.600646696469e-01,2.426075655884e-01,9.127626894278e-03,4.003614340895e-04,8.495949797018e+00,3.726544351653e-01,1.120555364913e-01,14,14,1,4.108410105567e-01,6.863743771414e-02,7.984712363802e-03,4.235030876493e-03,6.799470109366e-03,3.606387374391e-03,3.641421257619e-03,1.931382216127e-03,2.311088113050e-03,1.225783606362e-03,4.440892098501e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,1.387383264775e-02,1.000000000000e+00,1.063256366706e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,185,16,3.394723057565e-03,1.601813017734e-01,2.348276754731e-01,9.102209316258e-03,3.883623794721e-04,8.741122304842e+00,3.729559428502e-01,1.160546670184e-01,14,14,1,4.191240377247e-01,5.458577201494e-02,8.561123372871e-03,4.536098787092e-03,7.238708939527e-03,3.835419419927e-03,3.192275084605e-03,1.691422317920e-03,2.541597942606e-03,1.346661979112e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,2.220446049250e-16,1.376323535802e-02,1.000000000000e+00,1.059758687992e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,186,16,3.299092991737e-03,1.562306353760e-01,2.211402386004e-01,8.838672924750e-03,3.825186366284e-04,8.624659495852e+00,3.732565985669e-01,1.172362767199e-01,14,14,1,4.002020201910e-01,8.367006224806e-02,8.705134759221e-03,4.607799589315e-03,6.981487989342e-03,3.695439344695e-03,2.595128320767e-03,1.373652624732e-03,2.158935278973e-03,1.142767041173e-03,4.440892098501e-16,2.220446049250e-16,2.220446049250e-16,0.000000000000e+00,4.440892098501e-16,1.367408891602e-02,1.000000000000e+00,1.056651287284e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,187,16,3.328885439622e-03,1.567200736263e-01,2.385365526673e-01,8.911372901448e-03,3.788504222921e-04,8.786806728318e+00,3.735547234345e-01,1.118225888435e-01,14,14,1,3.968850901862e-01,5.807721952467e-02,8.538498735579e-03,4.515003541135e-03,5.610986356709e-03,2.966987998046e-03,2.998578307094e-03,1.585593919278e-03,2.421595683148e-03,1.280495954055e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,2.220446049250e-16,1.357628385582e-02,1.000000000000e+00,1.056953243210e-01,9.693593314763e-01
mlp,iid,sgd,fedavg,1,0.000000000000e+00,188,16,3.327712735076e-03,1.570050304977e-01,2.369023555808e-01,8.901073756966e-03,3.938263198271e-04,8.449696141529e+00,3.738552028592e-01,1.098237176968e-01,14,14,1,4.021087073911e-01,4.848595816078e-02,9.218804043801e-03,4.869984245948e-03,6.263699655653e-03,3.308901946440e-03,2.914474204917e-03,1.539618739669e-03,2.372741356630e-03,1.253439488636e-03,4.440892098501e-16,2.220446049250e-16,4.440892098501e-16,0.000000000000e+00,4.440892098501e-16,1.349178620352e-02,1.000000000000e+00,1.056628307183e-01,9.693593314763e-01
